"","Estimate","Std. Error","t value","Pr(>|t|)"
"A",1463.89777448278,579.288723372248,2.52706071328457,0.0323912098427565
"B",13668.8316704719,1435.37854541929,9.52280617130104,5.36733154622773e-06
"xmid",1983.42185808343,3.97654262591357,498.78048462457,2.66453533495048e-21
"scal",11.2315353441517,3.30509135639105,3.39825261484325,0.0078951563183777
