"","Estimate","Std. Error","t value","Pr(>|t|)"
"A",-0.330476253756794,0.132859499695889,-2.48741154763674,0.0141435990436368
"B",23.6056672300803,0.285817472424659,82.5900076360892,1.4941177918813e-113
"xmid",1957.71717251405,0.543200000905092,3604.04486239333,0
"scal",15.5145907555247,0.491906474677989,31.5397164993219,1.72424975155914e-62
