"","Estimate","Std. Error","t value","Pr(>|t|)"
"A",-2.49423043332904,7.31192935858554,-0.341117960938771,0.75550823795132
"B",36.8895037854025,1.53008074750431,24.1095143805793,0.000156394740123736
"xmid",1932.81515911915,9.04318601288733,213.731660099076,2.25855122246483e-07
"scal",19.2165680587491,6.29262996499099,3.05382140149038,0.0552612861795137
