"","Estimate","Std. Error","t value","Pr(>|t|)"
"A",24.5283210399009,1.99773350479649,12.2780746185661,1.58691645653136e-08
"B",192.958228366533,13.6458387420394,14.1404447182919,2.85256670812866e-09
"xmid",1986.97081261901,3.41198604270017,582.350217073739,4.26344240174172e-30
"scal",16.4324500495908,2.0694471479015,7.94050240241892,2.42637102753814e-06
