"","Estimate","Std. Error","t value","Pr(>|t|)"
"(Intercept)",-419.037950987067,56.1212919340135,-7.4666483351767,0.00497436333214812
"x",0.214715225777173,0.0282828239551671,7.59171807304433,0.00474206259602105
