"","Estimate","Std. Error","t value","Pr(>|t|)"
"A",-0.155373866647302,2.67433206213239,-0.0580981953764615,0.954626665566712
"B",146.416214257368,5.41472589131041,27.0403741937035,4.02583504888919e-12
"xmid",1969.20754896708,1.74692011205919,1127.24533616244,1.6001300582391e-31
"scal",11.6930848287982,1.54069500105788,7.58948709560911,6.42031857304844e-06
