"","Estimate","Std. Error","t value","Pr(>|t|)"
"A",19.6481212534665,2.00893742567977,9.78035502863812,2.32666870346326e-07
"B",63.008126100268,9.87490079247328,6.38063383363742,2.41594890717197e-05
"xmid",1988.13258610247,7.85662538448587,253.051722439045,2.16272269173256e-25
"scal",11.2845123078701,5.68365288247695,1.98543305532626,0.068604930114796
