"","Estimate","Std. Error","t value","Pr(>|t|)"
"mu",1977.66968724435,4.56712955232513,433.022462924775,1.02377551648743e-14
"sigma",29.4351631301905,3.2534161746035,9.04746320497341,0.000102194912814262
"k",3294.54088705498,147.835637192725,22.2851603957987,5.33969577378117e-07
