"","Estimate","Std. Error","t value","Pr(>|t|)"
"A",-15.1091722829296,6.82290233327877,-2.21447875770323,0.0540488396753859
"B",263.56573088315,3.59982322971422,73.2162981525273,8.36412561742543e-14
"xmid",32.8203815261835,0.800232371660588,41.0135639202858,1.51719836984958e-11
"scal",12.5043036358624,0.794823899685546,15.7321686486899,7.45244863702121e-08
