"","Estimate","Std. Error","t value","Pr(>|t|)"
"(Intercept)",-2533.7790494538,190.054698232413,-13.3318411647751,1.07946600102837e-07
"x",1.33340484686618,0.0969507920701486,13.7534188055049,8.02450673503128e-08
