"","Estimate","Std. Error","t value","Pr(>|t|)"
"A",-1.38182641613116,1.36408569836312,-1.01300557420207,0.331047733406531
"B",161.201106839336,14.6903711144752,10.9732494559308,1.30141034793781e-07
"xmid",1994.53179041628,3.73682350233729,533.750601056954,1.25961277760518e-27
"scal",17.8141906793926,1.81846101064638,9.79630059434735,4.47113579383443e-07
