"","Estimate","Std. Error","t value","Pr(>|t|)"
"A",0.724303394559721,1.94325008249833,0.372727834200589,0.71712950249091
"B",86.6716363292733,2.07131652205087,41.8437430525863,1.45699726080583e-12
"xmid",1909.28395461052,2.57912102991914,740.284745253068,4.97824494193038e-25
"scal",39.687066918018,3.2063407064463,12.3776823960809,2.18172667841305e-07
