"","Estimate","Std. Error","t value","Pr(>|t|)"
"A",-154.324322920066,119.115259272907,-1.29558818796247,0.231247815164148
"B",6911.03076431941,1785.18661108147,3.87132119489328,0.00473249401258722
"xmid",2008.13583579445,12.0782086898392,166.261064646432,1.91620140204876e-15
"scal",24.7143959881462,4.46420928047927,5.53611948620225,0.000549860267190738
