"","Estimate","Std. Error","t value","Pr(>|t|)"
"A",0.836645827489672,0.0879413335712611,9.51368137727542,3.19841442881089e-07
"B",34.5095139346518,27.7490315039254,1.24362949134892,0.235595620580883
"xmid",2083.36012728572,56.7786087656052,36.6926941779482,1.63080755665165e-14
"scal",48.5546000532284,5.90492426161925,8.222730369096,1.65340741984949e-06
