"","Estimate","Std. Error","t value","Pr(>|t|)"
"mu",1918.06135190242,1.427623127724,1343.53479896358,3.56961762004467e-25
"sigma",21.0768308029946,1.36054818383729,15.4914254808304,8.52356692492613e-08
"k",66.8914572767876,4.06739174482056,16.4457867531367,5.06066434969552e-08
