"","Estimate","Std. Error","t value","Pr(>|t|)"
"A",-29.2294077337353,37.2912479812073,-0.783814147181809,0.462959268987365
"B",1100.31572943021,94.970592741435,11.5858572392604,2.48803146971316e-05
"xmid",1987.22996305113,2.71401382053696,732.210701365536,4.38000476921862e-16
"scal",12.2935201972673,2.4353369127233,5.04797514177216,0.00233831172022339
