"","Estimate","Std. Error","t value","Pr(>|t|)"
"A",11.9751718907592,0.651560192783346,18.3792257774426,3.50710409319383e-12
"B",46.4620812048174,1.40415695092702,33.0889514695229,3.66035905198439e-16
"xmid",1969.89879216825,2.10615993247308,935.303516981816,2.45899351707191e-39
"scal",13.5546148801815,1.77033973047579,7.65650493339976,9.75316528958888e-07
