"","Estimate","Std. Error","t value","Pr(>|t|)"
"(Intercept)",-1283.12111286282,218.514791613329,-5.87201032657483,0.00420122797462741
"x",0.638216538218632,0.108938258840445,5.85851605314704,0.00423666831176061
