"","Estimate","Std. Error","t value","Pr(>|t|)"
"A",-9.69450110613343,7.24902683253666,-1.33735207912605,0.195413661644987
"B",1142.32539798856,15.6863738190197,72.8227830834613,9.8653757970491e-27
"xmid",2008.14199764956,0.117509677497962,17089.1627005307,1.70540681952846e-76
"scal",3.13842076727708,0.10890464143714,28.8180625349066,2.27549291268136e-18
