"","Estimate","Std. Error","t value","Pr(>|t|)"
"A",163.037433798006,16.8885846060462,9.65370619274021,5.23401828756429e-07
"B",2603.39177961526,68.781649609402,37.8500922033628,7.43725114281688e-14
"xmid",1981.56488383745,1.15192817459296,1720.21565887791,1.00321710268478e-33
"scal",14.0049150927802,0.863240049544796,16.22366235228,1.58021779133818e-09
