"","Estimate","Std. Error","t value","Pr(>|t|)"
"A",-61.5987744255659,57.8690960496356,-1.06445026154774,0.365201400838363
"B",782.509678144512,135.978883034288,5.75464116694648,0.0104258039978024
"xmid",1780.49476557283,2.11290070017928,842.677919232908,3.68539210915679e-09
"scal",7.22785474704464,2.18937992643804,3.30132502804291,0.0456880419227525
