"","Estimate","Std. Error","t value","Pr(>|t|)"
"A",-0.280870561302539,0.24467159416759,-1.14794920210539,0.280586421923964
"B",37.939976797808,4.35919209191036,8.70344228881672,1.12209999459799e-05
"xmid",2005.14055265804,4.23160691541699,473.848491303085,4.22711534461074e-21
"scal",17.7932549328875,1.58631712692466,11.2167073221877,1.36543517627417e-06
