"","Estimate","Std. Error","t value","Pr(>|t|)"
"A",74.360368382157,14.6076064066148,5.09052382110215,0.000940802172667119
"B",1572.6327482142,33.8660739419088,46.4368190688937,5.11126684924219e-11
"xmid",2012.25562888304,0.087796976043817,22919.4184077454,1.47092068381993e-32
"scal",1.2697267793685,0.077588478558766,16.3648882276613,1.95831562204308e-07
