"","Estimate","Std. Error","t value","Pr(>|t|)"
"A",159.867352058434,0.254004680498188,629.387426030422,5.83051512498294e-177
"B",172.779703232359,0.505599600670705,341.732277879883,3.0269852262459e-151
"xmid",1960.71594709155,1.44618253574334,1355.78732188446,2.76809896685379e-209
"scal",16.7431050755953,1.49037943865111,11.2341224263996,2.97974727945412e-19
