"","Estimate","Std. Error","t value","Pr(>|t|)"
"A",-13.9888950958595,22.6821696186483,-0.616735318139868,0.570780841542523
"B",382.907763315776,40.9180491985202,9.35791834693878,0.000726230623176966
"xmid",2000.6467870499,1.67859158784044,1191.86036766918,2.97336138975717e-12
"scal",7.42280046685499,2.04779303685688,3.62478059709008,0.0222626130579783
