"","Estimate","Std. Error","t value","Pr(>|t|)"
"(Intercept)",-51.8174259883862,2.91530067829389,-17.7742990197193,3.91366638949734e-14
"x",0.0284837411016555,0.00152559900605056,18.6705294043115,1.47737523430693e-14
