"","Estimate","Std. Error","t value","Pr(>|t|)"
"A",86.6292190833638,8.89005372937842,9.74451018187724,0.0103677575008253
"B",260.974181278464,16.1760307629945,16.1333880419842,0.00381992487699302
"xmid",1979.24522087571,4.06083533105962,487.39854229924,4.20948344445864e-06
"scal",13.9167272577799,3.73519082267493,3.72584103957869,0.0650826694438211
