"","Estimate","Std. Error","t value","Pr(>|t|)"
"A",290.360185917988,81.5973003979433,3.55845333732765,0.0236187617307749
"B",38755.112091806,4857.63564275485,7.97818423240721,0.00133771669435873
"xmid",2016.30071440728,1.86196155944301,1082.89062369818,4.36325312051773e-12
"scal",7.94985821605048,0.446735967153149,17.7954290690123,5.85908155323545e-05
