"","Estimate","Std. Error","t value","Pr(>|t|)"
"mu",2030.77132403791,11.7676358137657,172.572584347174,9.6330340536624e-22
"sigma",46.2395618660846,5.9955110748717,7.71236368153554,5.45886241677127e-06
"k",198.085669033578,20.5773762562322,9.62638125322632,5.39556596815816e-07
