"","Estimate","Std. Error","t value","Pr(>|t|)"
"A",1.37366920281961,0.3105075244187,4.42394819704047,0.000327647155491201
"B",7.7449851934831,0.177364009142986,43.6671748169568,1.01870289060918e-19
"xmid",1877.34979458932,3.40271243324296,551.721554912624,1.63888651858009e-39
"scal",16.0662043834238,3.011796651131,5.3344253428898,4.52796719499772e-05
