"","Estimate","Std. Error","t value","Pr(>|t|)"
"A",0.311336838390644,1.79151631270871,0.173783981860547,0.866352181224833
"B",69.7464709497218,7.86993229853419,8.86239783316971,2.07507807182362e-05
"xmid",1967.05738147824,9.72191050128409,202.332389422679,3.98464141972595e-16
"scal",42.8369910193829,6.72031266907792,6.3742556527895,0.000214957796597621
