"","Estimate","Std. Error","t value","Pr(>|t|)"
"A",0.979346431283288,0.196452927069245,4.98514553024753,0.00756965830082359
"B",22.6188628727683,4.76455583748373,4.74731824839182,0.00898862309243496
"xmid",2012.41530238078,3.70929279474473,542.533419101329,6.92524964172415e-11
"scal",8.02018756479758,1.28324407116189,6.24993151734251,0.00334148466122359
