"","Estimate","Std. Error","t value","Pr(>|t|)"
"A",532.050934878003,115.849971839764,4.59258579375314,0.019396718466716
"B",3808.88837678831,403.778844576584,9.43310534454186,0.00252469993592875
"xmid",1922.19301842981,12.3047784587046,156.215166724113,5.78411730125878e-07
"scal",34.8583242833298,9.60096373470563,3.63071096262177,0.0359754749509896
